# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -B 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
02:21:40 AM      0.00  10588.00  34067.00      0.00  57421.00      0.00      0.00      0.00      0.00
02:21:41 AM      0.00   1272.00  44027.00      0.00  43326.00      0.00      0.00      0.00      0.00
02:21:42 AM      0.00    272.00  47444.00      0.00  53513.00      0.00      0.00      0.00      0.00
02:21:43 AM      0.00     36.00  47177.00      0.00  59474.00      0.00      0.00      0.00      0.00
02:21:44 AM      0.00    364.00  42405.00      0.00  48495.00      0.00      0.00      0.00      0.00
02:21:45 AM      0.00   1796.00  32161.00      0.00  32370.00      0.00      0.00      0.00      0.00
02:21:46 AM      0.00     76.00  31061.00      0.00  39192.00      0.00      0.00      0.00      0.00
02:21:47 AM      0.00    892.00  39489.00      0.00  30815.00      0.00      0.00      0.00      0.00
02:21:48 AM      0.00     16.00  28492.00      0.00  37137.00      0.00      0.00      0.00      0.00
02:21:49 AM      0.00     72.00  31163.00      0.00  25913.00      0.00      0.00      0.00      0.00
02:21:50 AM      0.00    884.00  41121.00      0.00  84080.00      0.00      0.00      0.00      0.00
02:21:51 AM      0.00    776.00  31121.00      0.00  24270.00      0.00      0.00      0.00      0.00
02:21:52 AM      0.00    124.00  32057.00      0.00  45219.00      0.00      0.00      0.00      0.00
02:21:53 AM      0.00    320.00  38702.00      0.00  34425.00      0.00      0.00      0.00      0.00
02:21:54 AM      0.00    396.00  43557.00      0.00  62423.00      0.00      0.00      0.00      0.00
02:21:55 AM      0.00    552.00  36782.00      0.00  23076.00      0.00      0.00      0.00      0.00
02:21:56 AM      0.00   2260.00  53890.00      0.00  64920.00      0.00      0.00      0.00      0.00
02:21:57 AM      0.00    416.00  54588.00      0.00  59524.00      0.00      0.00      0.00      0.00
02:21:58 AM      0.00    268.00  32972.00      0.00  38778.00      0.00      0.00      0.00      0.00
02:21:59 AM      0.00    472.00  42245.00      0.00  59886.00      0.00      0.00      0.00      0.00
02:22:00 AM      0.00    496.00  42194.00      0.00  80787.00      0.00      0.00      0.00      0.00
02:22:01 AM      0.00    160.00  36011.00      0.00  24004.00      0.00      0.00      0.00      0.00
02:22:02 AM      0.00    636.00  39481.00      0.00  58639.00      0.00      0.00      0.00      0.00
02:22:03 AM      0.00     56.00  28286.00      0.00  15727.00      0.00      0.00      0.00      0.00
02:22:04 AM      0.00     44.00  31012.00      0.00  45387.00      0.00      0.00      0.00      0.00
02:22:05 AM      0.00    460.00  33605.00      0.00  36798.00      0.00      0.00      0.00      0.00
02:22:06 AM      0.00   2460.00  31384.00      0.00  45140.00      0.00      0.00      0.00      0.00
02:22:07 AM      0.00    440.00  38023.00      0.00  25282.00      0.00      0.00      0.00      0.00
02:22:08 AM      0.00    184.00  38052.00      0.00  82529.00      0.00      0.00      0.00      0.00
02:22:09 AM      0.00  18412.00  40704.00      0.00  44188.00      0.00      0.00      0.00      0.00
02:22:10 AM      0.00    380.00  42797.00      0.00  49073.00      0.00      0.00      0.00      0.00
02:22:11 AM      8.00    188.00  44441.00      2.00  58517.00      0.00      0.00      0.00      0.00
02:22:12 AM      0.00    356.00  36867.00      0.00  40577.00      0.00      0.00      0.00      0.00
02:22:13 AM      0.00     24.00  36743.00      0.00  36152.00      0.00      0.00      0.00      0.00
02:22:14 AM      0.00    624.00  31564.00      0.00  40555.00      0.00      0.00      0.00      0.00
02:22:15 AM      0.00    220.00  33449.00      0.00  33453.00      0.00      0.00      0.00      0.00
02:22:16 AM      0.00      0.00  25653.00      0.00  33774.00      0.00      0.00      0.00      0.00
02:22:17 AM      0.00    544.00  44899.00      0.00  42200.00      0.00      0.00      0.00      0.00
02:22:18 AM      0.00      0.00  27561.00      0.00  25939.00      0.00      0.00      0.00      0.00
02:22:19 AM      0.00    464.00  34329.00      0.00  53433.00      0.00      0.00      0.00      0.00
02:22:20 AM      0.00   2144.00  38558.00      0.00  75101.00      0.00      0.00      0.00      0.00
02:22:21 AM      0.00    128.00  36073.00      0.00  29641.00      0.00      0.00      0.00      0.00
02:22:22 AM      0.00    320.00  32779.00      0.00  42653.00      0.00      0.00      0.00      0.00
02:22:23 AM      0.00     36.00  37881.00      0.00  35490.00      0.00      0.00      0.00      0.00
02:22:24 AM      0.00    420.00  36349.00      0.00  49447.00      0.00      0.00      0.00      0.00
02:22:25 AM      0.00    208.00  42300.00      0.00  47612.00      0.00      0.00      0.00      0.00
02:22:26 AM      0.00    744.00  49505.00      0.00  73774.00      0.00      0.00      0.00      0.00
02:22:27 AM      0.00    504.00  49288.00      0.00  41812.00      0.00      0.00      0.00      0.00
02:22:28 AM      0.00     36.00  27933.00      0.00  39186.00      0.00      0.00      0.00      0.00
02:22:29 AM     20.00    736.00  44245.00      1.00  60299.00      0.00      0.00      0.00      0.00
02:22:30 AM      0.00   2644.00  36140.00      0.00  45773.00      0.00      0.00      0.00      0.00
02:22:31 AM      0.00    384.00  34136.00      0.00  41975.00      0.00      0.00      0.00      0.00
02:22:32 AM      0.00    200.00  41752.00      0.00  34275.00      0.00      0.00      0.00      0.00
02:22:33 AM      0.00     56.00  34476.00      0.00  60524.00      0.00      0.00      0.00      0.00
02:22:34 AM      0.00     40.00  28144.00      0.00  20835.00      0.00      0.00      0.00      0.00
02:22:35 AM      0.00    752.00  42747.00      0.00  58215.00      0.00      0.00      0.00      0.00
02:22:36 AM      0.00    208.00  31500.00      0.00  36173.00      0.00      0.00      0.00      0.00
02:22:37 AM      0.00    416.00  36632.00      0.00  42437.00      0.00      0.00      0.00      0.00
02:22:38 AM      0.00    192.00  36067.00      0.00  29135.00      0.00      0.00      0.00      0.00
02:22:39 AM      0.00     76.00  44455.00      0.00  65816.00      0.00      0.00      0.00      0.00
02:22:40 AM      0.00  11456.00  42215.00      0.00  50048.00      0.00      0.00      0.00      0.00
02:22:41 AM      0.00   1980.00  40529.00      0.00  57735.00      0.00      0.00      0.00      0.00
02:22:42 AM      0.00    504.00  42807.00      0.00  43555.00      0.00      0.00      0.00      0.00
02:22:43 AM      0.00     12.00  41181.00      0.00  45435.00      0.00      0.00      0.00      0.00
02:22:44 AM      0.00    680.00  40580.00      0.00  47020.00      0.00      0.00      0.00      0.00
02:22:45 AM      0.00   5188.00  38375.00      0.00  69609.00      0.00      0.00      0.00      0.00
02:22:46 AM      0.00    292.00  35166.00      0.00  48368.00      0.00      0.00      0.00      0.00
02:22:47 AM      0.00    364.00  37568.00      0.00  45523.00      0.00      0.00      0.00      0.00
02:22:48 AM      0.00     36.00  30558.00      0.00  29715.00      0.00      0.00      0.00      0.00
02:22:49 AM      0.00    436.00  34378.00      0.00  48320.00      0.00      0.00      0.00      0.00
02:22:50 AM      0.00    172.00  30326.00      0.00  34894.00      0.00      0.00      0.00      0.00
02:22:51 AM      0.00   2656.00  34063.00      0.00  34804.00      0.00      0.00      0.00      0.00
02:22:52 AM      0.00     96.00  51264.00      0.00  73018.00      0.00      0.00      0.00      0.00
02:22:53 AM      0.00    488.00  40772.00      0.00  54329.00      0.00      0.00      0.00      0.00
02:22:54 AM      0.00    248.00  34293.00      0.00  45757.00      0.00      0.00      0.00      0.00
02:22:55 AM      0.00    808.00  43620.00      0.00  59327.00      0.00      0.00      0.00      0.00
02:22:56 AM      0.00    220.00  35140.00      0.00  49137.00      0.00      0.00      0.00      0.00
02:22:57 AM      0.00   1508.00  36257.00      0.00  36430.00      0.00      0.00      0.00      0.00
02:22:58 AM      0.00    176.00  34840.00      0.00  72704.00      0.00      0.00      0.00      0.00
02:22:59 AM      0.00    492.00  38791.00      0.00  47970.00      0.00      0.00      0.00      0.00
02:23:00 AM      0.00    576.00  46893.00      0.00  52528.00      0.00      0.00      0.00      0.00
02:23:01 AM      0.00   4868.00  40580.00      0.00  52001.00      0.00      0.00      0.00      0.00
02:23:02 AM      0.00   1724.00  31126.00      0.00  35238.00      0.00      0.00      0.00      0.00
02:23:03 AM      0.00    636.00  46524.00      0.00  58921.00      0.00      0.00      0.00      0.00
02:23:04 AM      0.00     12.00  28750.00      0.00  31554.00      0.00      0.00      0.00      0.00
02:23:05 AM      0.00    592.00  35023.00      0.00  45104.00      0.00      0.00      0.00      0.00
02:23:06 AM      0.00    260.00  44653.00      0.00  76631.00      0.00      0.00      0.00      0.00
02:23:07 AM      0.00    200.00  29758.00      0.00  23716.00      0.00      0.00      0.00      0.00
02:23:08 AM      0.00   1636.00  37710.00      0.00  49567.00      0.00      0.00      0.00      0.00
02:23:09 AM      0.00  12684.00  45122.00      0.00  78634.00      0.00      0.00      0.00      0.00
02:23:10 AM      0.00    332.00  37306.00      0.00  31198.00      0.00      0.00      0.00      0.00
02:23:11 AM      0.00    304.00  30684.00      0.00  50175.00      0.00      0.00      0.00      0.00
02:23:12 AM      0.00    128.00  36717.00      0.00  40917.00      0.00      0.00      0.00      0.00
02:23:13 AM      0.00    124.00  35405.00      0.00  34104.00      0.00      0.00      0.00      0.00
02:23:14 AM      0.00    492.00  42061.00      0.00  51399.00      0.00      0.00      0.00      0.00
02:23:15 AM      0.00    840.00  36927.00      0.00  42268.00      0.00      0.00      0.00      0.00
02:23:16 AM      0.00     44.00  31299.00      0.00  46947.00      0.00      0.00      0.00      0.00
02:23:17 AM      0.00   2056.00  43240.00      0.00  65632.00      0.00      0.00      0.00      0.00
02:23:18 AM      0.00     36.00  38139.00      0.00  39110.00      0.00      0.00      0.00      0.00
02:23:19 AM      0.00    528.00  28493.00      0.00  34774.00      0.00      0.00      0.00      0.00
02:23:20 AM      0.00    892.00  58194.00      0.00  87910.00      0.00      0.00      0.00      0.00
02:23:21 AM      0.00      0.00  27292.00      0.00  22307.00      0.00      0.00      0.00      0.00
02:23:22 AM      0.00    148.00  39324.00      0.00  39135.00      0.00      0.00      0.00      0.00
02:23:23 AM      0.00    328.00  42608.00      0.00  45843.00      0.00      0.00      0.00      0.00
02:23:24 AM      0.00    160.00  35026.00      0.00  66877.00      0.00      0.00      0.00      0.00
02:23:25 AM      0.00   1564.00  35365.00      0.00  31584.00      0.00      0.00      0.00      0.00
02:23:26 AM      0.00     84.00  38716.00      0.00  50468.00      0.00      0.00      0.00      0.00
02:23:27 AM      0.00    428.00  32132.00      0.00  33568.00      0.00      0.00      0.00      0.00
02:23:28 AM      0.00     60.00  39139.00      0.00  46887.00      0.00      0.00      0.00      0.00
02:23:29 AM      0.00    320.00  32491.00      0.00  36570.00      0.00      0.00      0.00      0.00
02:23:30 AM      0.00   9336.00  54315.00      0.00  63394.00      0.00      0.00      0.00      0.00
02:23:31 AM      0.00     56.00  36583.00      0.00  48494.00      0.00      0.00      0.00      0.00
02:23:32 AM      0.00    724.00  55392.00      0.00  38201.00      0.00      0.00      0.00      0.00
02:23:33 AM      0.00     68.00  34961.00      0.00  71871.00      0.00      0.00      0.00      0.00
02:23:34 AM      0.00    136.00  49516.00      0.00  64190.00      0.00      0.00      0.00      0.00
02:23:35 AM      0.00   1876.00  39909.00      0.00  50274.00      0.00      0.00      0.00      0.00
02:23:36 AM      0.00     16.00  26511.00      0.00  19679.00      0.00      0.00      0.00      0.00
02:23:37 AM      0.00    416.00  38709.00      0.00  49333.00      0.00      0.00      0.00      0.00
02:23:38 AM      0.00     80.00  33512.00      0.00  26415.00      0.00      0.00      0.00      0.00
02:23:39 AM      0.00     52.00  32887.00      0.00  37642.00      0.00      0.00      0.00      0.00
02:23:40 AM      0.00   4044.00  38460.00      0.00  51797.00      0.00      0.00      0.00      0.00
02:23:41 AM      0.00   1160.00  37543.00      0.00  71116.00      0.00      0.00      0.00      0.00
02:23:42 AM      0.00    100.00  31824.00      0.00  27553.00      0.00      0.00      0.00      0.00
02:23:43 AM      0.00    776.00  56903.00      0.00  70642.00      0.00      0.00      0.00      0.00
02:23:44 AM      0.00      4.00  48422.00      0.00  38947.00      0.00      0.00      0.00      0.00
02:23:45 AM      0.00  10208.00  45970.00      0.00  66692.00      0.00      0.00      0.00      0.00
02:23:46 AM      0.00      0.00  26371.00      0.00  29242.00      0.00      0.00      0.00      0.00
02:23:47 AM      0.00    564.00  42948.00      0.00  45762.00      0.00      0.00      0.00      0.00
02:23:48 AM      0.00      0.00  44330.00      0.00  68257.00      0.00      0.00      0.00      0.00
02:23:49 AM      0.00     80.00  36740.00      0.00  56885.00      0.00      0.00      0.00      0.00
02:23:50 AM      0.00   7264.00  38246.00      0.00  32049.00      0.00      0.00      0.00      0.00
02:23:51 AM      0.00   1804.00  33787.00      0.00  51751.00      0.00      0.00      0.00      0.00
02:23:52 AM      0.00    600.00  40041.00      0.00  30257.00      0.00      0.00      0.00      0.00
02:23:53 AM      0.00     32.00  31659.00      0.00  43150.00      0.00      0.00      0.00      0.00
02:23:54 AM      0.00     56.00  31975.00      0.00  39180.00      0.00      0.00      0.00      0.00
02:23:55 AM      0.00    652.00  50117.00      0.00  60578.00      0.00      0.00      0.00      0.00
02:23:56 AM      0.00    236.00  36192.00      0.00  47688.00      0.00      0.00      0.00      0.00
02:23:57 AM      0.00   1816.00  38991.00      0.00  56611.00      0.00      0.00      0.00      0.00
02:23:58 AM      0.00   1340.00  73955.00      0.00  86544.00      0.00      0.00      0.00      0.00
02:23:59 AM      0.00    180.00  38154.00      0.00  56385.00      0.00      0.00      0.00      0.00
02:24:00 AM      0.00   7004.00  34546.00      0.00  44883.00      0.00      0.00      0.00      0.00
02:24:01 AM      0.00    864.00  35322.00      0.00  43647.00      0.00      0.00      0.00      0.00
02:24:02 AM      0.00   2352.00  53224.00      0.00  73389.00      0.00      0.00      0.00      0.00
02:24:03 AM      0.00    176.00  43003.00      0.00  42615.00      0.00      0.00      0.00      0.00
02:24:04 AM      0.00    364.00  30427.00      0.00  55628.00      0.00      0.00      0.00      0.00
02:24:05 AM      0.00    512.00  45958.00      0.00  51509.00      0.00      0.00      0.00      0.00
02:24:06 AM      0.00   6088.00  30642.00      0.00  33297.00      0.00      0.00      0.00      0.00
02:24:07 AM      0.00    324.00  35528.00      0.00  46991.00      0.00      0.00      0.00      0.00
02:24:08 AM      0.00    272.00  34655.00      0.00  28004.00      0.00      0.00      0.00      0.00
02:24:09 AM      0.00  11724.00  36761.00      0.00  63522.00      0.00      0.00      0.00      0.00
