# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -b 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
02:21:30 AM    140.00      0.00    140.00      0.00      0.00   2184.00      0.00
02:21:31 AM      5.00      0.00      5.00      0.00      0.00     88.00      0.00
02:21:32 AM     13.00      0.00     13.00      0.00      0.00    168.00      0.00
02:21:33 AM     52.00      0.00     52.00      0.00      0.00    744.00      0.00
02:21:34 AM     61.00      0.00     61.00      0.00      0.00    568.00      0.00
02:21:35 AM    255.00      0.00    255.00      0.00      0.00   2344.00      0.00
02:21:36 AM     33.00      0.00     33.00      0.00      0.00    416.00      0.00
02:21:37 AM     22.00      0.00     22.00      0.00      0.00    264.00      0.00
02:21:38 AM     53.00      0.00     53.00      0.00      0.00   1016.00      0.00
02:21:39 AM     60.00      0.00     60.00      0.00      0.00  13256.00      0.00
02:21:40 AM   1245.00      0.00   1245.00      0.00      0.00  21176.00      0.00
02:21:41 AM    164.00      0.00    164.00      0.00      0.00   2544.00      0.00
02:21:42 AM     36.00      0.00     36.00      0.00      0.00    544.00      0.00
02:21:43 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:21:44 AM     57.00      0.00     57.00      0.00      0.00    728.00      0.00
02:21:45 AM    387.00      0.00    387.00      0.00      0.00   3592.00      0.00
02:21:46 AM     13.00      0.00     13.00      0.00      0.00    152.00      0.00
02:21:47 AM     89.00      0.00     89.00      0.00      0.00   1784.00      0.00
02:21:48 AM      3.00      0.00      3.00      0.00      0.00     32.00      0.00
02:21:49 AM     11.00      0.00     11.00      0.00      0.00    144.00      0.00
02:21:50 AM    144.00      0.00    144.00      0.00      0.00   1768.00      0.00
02:21:51 AM     17.00      0.00     17.00      0.00      0.00   1552.00      0.00
02:21:52 AM     20.00      0.00     20.00      0.00      0.00    248.00      0.00
02:21:53 AM     43.00      0.00     43.00      0.00      0.00    640.00      0.00
02:21:54 AM     56.00      0.00     56.00      0.00      0.00    792.00      0.00
02:21:55 AM     80.00      0.00     80.00      0.00      0.00   1104.00      0.00
02:21:56 AM    436.00      0.00    436.00      0.00      0.00   4520.00      0.00
02:21:57 AM     67.00      0.00     67.00      0.00      0.00    832.00      0.00
02:21:58 AM     28.00      0.00     28.00      0.00      0.00    536.00      0.00
02:21:59 AM     68.00      0.00     68.00      0.00      0.00    992.00      0.00
02:22:00 AM     65.00      0.00     65.00      0.00      0.00    944.00      0.00
02:22:01 AM     25.00      0.00     25.00      0.00      0.00    320.00      0.00
02:22:02 AM     88.00      0.00     88.00      0.00      0.00   1272.00      0.00
02:22:03 AM      7.00      0.00      7.00      0.00      0.00    112.00      0.00
02:22:04 AM      7.00      0.00      7.00      0.00      0.00     88.00      0.00
02:22:05 AM     74.00      0.00     74.00      0.00      0.00    920.00      0.00
02:22:06 AM    468.00      0.00    468.00      0.00      0.00   4920.00      0.00
02:22:07 AM     56.00      0.00     56.00      0.00      0.00    880.00      0.00
02:22:08 AM     21.00      0.00     21.00      0.00      0.00    368.00      0.00
02:22:09 AM   1774.00      0.00   1774.00      0.00      0.00  36824.00      0.00
02:22:10 AM     46.00      0.00     46.00      0.00      0.00    760.00      0.00
02:22:11 AM     34.00      1.00     33.00      0.00     16.00    376.00      0.00
02:22:12 AM     55.00      0.00     55.00      0.00      0.00    712.00      0.00
02:22:13 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:22:14 AM     96.00      0.00     96.00      0.00      0.00   1248.00      0.00
02:22:15 AM     29.00      0.00     29.00      0.00      0.00    440.00      0.00
02:22:16 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:17 AM     65.00      0.00     65.00      0.00      0.00   1088.00      0.00
02:22:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:19 AM     87.00      0.00     87.00      0.00      0.00    928.00      0.00
02:22:20 AM    414.00      0.00    414.00      0.00      0.00   4288.00      0.00
02:22:21 AM     13.00      0.00     13.00      0.00      0.00    256.00      0.00
02:22:22 AM     46.00      0.00     46.00      0.00      0.00    640.00      0.00
02:22:23 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:22:24 AM     57.00      0.00     57.00      0.00      0.00    840.00      0.00
02:22:25 AM     46.00      0.00     46.00      0.00      0.00    416.00      0.00
02:22:26 AM     95.00      0.00     95.00      0.00      0.00   1488.00      0.00
02:22:27 AM     68.00      0.00     68.00      0.00      0.00   1008.00      0.00
02:22:28 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:22:29 AM     91.00      1.00     90.00      0.00     40.00   1472.00      0.00
02:22:30 AM    472.00      0.00    472.00      0.00      0.00   5288.00      0.00
02:22:31 AM     49.00      0.00     49.00      0.00      0.00    768.00      0.00
02:22:32 AM     31.00      0.00     31.00      0.00      0.00    400.00      0.00
02:22:33 AM      8.00      0.00      8.00      0.00      0.00    112.00      0.00
02:22:34 AM      6.00      0.00      6.00      0.00      0.00     80.00      0.00
02:22:35 AM    101.00      0.00    101.00      0.00      0.00   1504.00      0.00
02:22:36 AM     33.00      0.00     33.00      0.00      0.00    416.00      0.00
02:22:37 AM     53.00      0.00     53.00      0.00      0.00    832.00      0.00
02:22:38 AM     38.00      0.00     38.00      0.00      0.00    384.00      0.00
02:22:39 AM     14.00      0.00     14.00      0.00      0.00    152.00      0.00
02:22:40 AM    810.00      0.00    810.00      0.00      0.00  22912.00      0.00
02:22:41 AM    405.00      0.00    405.00      0.00      0.00   3960.00      0.00
02:22:42 AM     66.00      0.00     66.00      0.00      0.00   1008.00      0.00
02:22:43 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:22:44 AM     76.00      0.00     76.00      0.00      0.00   1384.00      0.00
02:22:45 AM    575.00      0.00    575.00      0.00      0.00  10352.00      0.00
02:22:46 AM     38.00      0.00     38.00      0.00      0.00    584.00      0.00
02:22:47 AM     28.00      0.00     28.00      0.00      0.00    728.00      0.00
02:22:48 AM      5.00      0.00      5.00      0.00      0.00     72.00      0.00
02:22:49 AM     51.00      0.00     51.00      0.00      0.00    872.00      0.00
02:22:50 AM     28.00      0.00     28.00      0.00      0.00    344.00      0.00
02:22:51 AM    489.00      0.00    489.00      0.00      0.00   5312.00      0.00
02:22:52 AM     17.00      0.00     17.00      0.00      0.00    192.00      0.00
02:22:53 AM     62.00      0.00     62.00      0.00      0.00    976.00      0.00
02:22:54 AM     36.00      0.00     36.00      0.00      0.00    496.00      0.00
02:22:55 AM    118.00      0.00    118.00      0.00      0.00   1616.00      0.00
02:22:56 AM     49.00      0.00     49.00      0.00      0.00    440.00      0.00
02:22:57 AM    311.00      0.00    311.00      0.00      0.00   3016.00      0.00
02:22:58 AM     14.00      0.00     14.00      0.00      0.00    352.00      0.00
02:22:59 AM     64.00      0.00     64.00      0.00      0.00    984.00      0.00
02:23:00 AM     94.00      0.00     94.00      0.00      0.00   1152.00      0.00
02:23:01 AM    714.00      0.00    714.00      0.00      0.00   9736.00      0.00
02:23:02 AM    339.00      0.00    339.00      0.00      0.00   3448.00      0.00
02:23:03 AM    103.00      0.00    103.00      0.00      0.00   1272.00      0.00
02:23:04 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:23:05 AM     70.00      0.00     70.00      0.00      0.00   1184.00      0.00
02:23:06 AM     46.00      0.00     46.00      0.00      0.00    520.00      0.00
02:23:07 AM     32.00      0.00     32.00      0.00      0.00    400.00      0.00
02:23:08 AM    314.00      0.00    314.00      0.00      0.00   3272.00      0.00
02:23:09 AM   1125.00      0.00   1125.00      0.00      0.00  25368.00      0.00
02:23:10 AM     48.00      0.00     48.00      0.00      0.00    664.00      0.00
02:23:11 AM     44.00      0.00     44.00      0.00      0.00    608.00      0.00
02:23:12 AM     20.00      0.00     20.00      0.00      0.00    256.00      0.00
02:23:13 AM     12.00      0.00     12.00      0.00      0.00    248.00      0.00
02:23:14 AM     89.00      0.00     89.00      0.00      0.00   1096.00      0.00
02:23:15 AM     86.00      0.00     86.00      0.00      0.00   1568.00      0.00
02:23:16 AM      6.00      0.00      6.00      0.00      0.00     88.00      0.00
02:23:17 AM    385.00      0.00    385.00      0.00      0.00   4112.00      0.00
02:23:18 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:23:19 AM     81.00      0.00     81.00      0.00      0.00   1056.00      0.00
02:23:20 AM    141.00      0.00    141.00      0.00      0.00   1784.00      0.00
02:23:21 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:22 AM     23.00      0.00     23.00      0.00      0.00    296.00      0.00
02:23:23 AM     43.00      0.00     43.00      0.00      0.00    656.00      0.00
02:23:24 AM     22.00      0.00     22.00      0.00      0.00    320.00      0.00
02:23:25 AM    330.00      0.00    330.00      0.00      0.00   3128.00      0.00
02:23:26 AM     16.00      0.00     16.00      0.00      0.00    168.00      0.00
02:23:27 AM     57.00      0.00     57.00      0.00      0.00    856.00      0.00
02:23:28 AM      9.00      0.00      9.00      0.00      0.00    120.00      0.00
02:23:29 AM     29.00      0.00     29.00      0.00      0.00    640.00      0.00
02:23:30 AM    538.00      0.00    538.00      0.00      0.00  18672.00      0.00
02:23:31 AM     10.00      0.00     10.00      0.00      0.00    112.00      0.00
02:23:32 AM     74.00      0.00     74.00      0.00      0.00   1448.00      0.00
02:23:33 AM     10.00      0.00     10.00      0.00      0.00    136.00      0.00
02:23:34 AM     21.00      0.00     21.00      0.00      0.00    272.00      0.00
02:23:35 AM    388.00      0.00    388.00      0.00      0.00   3752.00      0.00
02:23:36 AM      3.00      0.00      3.00      0.00      0.00     32.00      0.00
02:23:37 AM     50.00      0.00     50.00      0.00      0.00    832.00      0.00
02:23:38 AM     12.00      0.00     12.00      0.00      0.00    160.00      0.00
02:23:39 AM      9.00      0.00      9.00      0.00      0.00    104.00      0.00
02:23:40 AM    631.00      0.00    631.00      0.00      0.00   8088.00      0.00
02:23:41 AM    253.00      0.00    253.00      0.00      0.00   2320.00      0.00
02:23:42 AM     16.00      0.00     16.00      0.00      0.00    200.00      0.00
02:23:43 AM     97.00      0.00     97.00      0.00      0.00   1552.00      0.00
02:23:44 AM      1.00      0.00      1.00      0.00      0.00      8.00      0.00
02:23:45 AM    771.00      0.00    771.00      0.00      0.00  20416.00      0.00
02:23:46 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:47 AM     78.00      0.00     78.00      0.00      0.00   1128.00      0.00
02:23:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:23:49 AM     12.00      0.00     12.00      0.00      0.00    160.00      0.00
02:23:50 AM    145.00      0.00    145.00      0.00      0.00  14528.00      0.00
02:23:51 AM    391.00      0.00    391.00      0.00      0.00   3608.00      0.00
02:23:52 AM     73.00      0.00     73.00      0.00      0.00   1200.00      0.00
02:23:53 AM      7.00      0.00      7.00      0.00      0.00     64.00      0.00
02:23:54 AM      8.00      0.00      8.00      0.00      0.00    112.00      0.00
02:23:55 AM     73.00      0.00     73.00      0.00      0.00   1304.00      0.00
02:23:56 AM     51.00      0.00     51.00      0.00      0.00    472.00      0.00
02:23:57 AM    316.00      0.00    316.00      0.00      0.00   3632.00      0.00
02:23:58 AM    160.00      0.00    160.00      0.00      0.00   2680.00      0.00
02:23:59 AM     29.00      0.00     29.00      0.00      0.00    360.00      0.00
02:24:00 AM    110.00      0.00    110.00      0.00      0.00  14008.00      0.00
02:24:01 AM    135.00      0.00    135.00      0.00      0.00   1728.00      0.00
02:24:02 AM    429.00      0.00    429.00      0.00      0.00   4704.00      0.00
02:24:03 AM     28.00      0.00     28.00      0.00      0.00    352.00      0.00
02:24:04 AM     20.00      0.00     20.00      0.00      0.00    728.00      0.00
02:24:05 AM     73.00      0.00     73.00      0.00      0.00   1024.00      0.00
02:24:06 AM    849.00      0.00    849.00      0.00      0.00  12176.00      0.00
02:24:07 AM     49.00      0.00     49.00      0.00      0.00    648.00      0.00
02:24:08 AM     26.00      0.00     26.00      0.00      0.00    544.00      0.00
02:24:09 AM    988.00      0.00    988.00      0.00      0.00  23448.00      0.00
02:24:10 AM    107.00      0.00    107.00      0.00      0.00   1536.00      0.00
02:24:11 AM      1.00      1.00      0.00      0.00      8.00      0.00      0.00
02:24:12 AM     56.00      0.00     56.00      0.00      0.00    872.00      0.00
02:24:13 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:24:14 AM     84.00      0.00     84.00      0.00      0.00    776.00      0.00
02:24:15 AM    396.00      0.00    396.00      0.00      0.00   4072.00      0.00
02:24:16 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:24:17 AM     64.00      0.00     64.00      0.00      0.00    960.00      0.00
02:24:18 AM     18.00      0.00     18.00      0.00      0.00    416.00      0.00
02:24:19 AM     98.00      0.00     98.00      0.00      0.00   1552.00      0.00
02:24:20 AM    363.00      0.00    363.00      0.00      0.00   3616.00      0.00
02:24:21 AM     11.00      0.00     11.00      0.00      0.00    144.00      0.00
02:24:22 AM     43.00      0.00     43.00      0.00      0.00   1720.00      0.00
02:24:23 AM     24.00      0.00     24.00      0.00      0.00    336.00      0.00
02:24:24 AM     40.00      0.00     40.00      0.00      0.00    520.00      0.00
02:24:25 AM    941.00      0.00    941.00      0.00      0.00  23768.00      0.00
02:24:26 AM    143.00      0.00    143.00      0.00      0.00   1912.00      0.00
02:24:27 AM     42.00      0.00     42.00      0.00      0.00    808.00      0.00
02:24:28 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:24:29 AM     76.00      0.00     76.00      0.00      0.00   1016.00      0.00
02:24:30 AM     71.00      0.00     71.00      0.00      0.00    640.00      0.00
02:24:31 AM      9.00      0.00      9.00      0.00      0.00    112.00      0.00
